"Formatted ID","Name","Schedule State","Plan Estimate","Feature","Project","Direct Children Count","Release","Blocked","Parent ID"
"US200513","BDX_TTR: Report TT actuals","Defined","1.0","","Class TPI - Rave","0","Q215","False",""
"US200516","BDX_FAFI: Get inputs from MO and implement imrprovements","Defined","4.0","","Class TPI - Rave","0","Q215","False",""
"US200495","BDX_TTR: QS TT readiness audit SBFT, Cache, Scan","Defined","4.0","","Class TPI - Rave","0","Q215","False",""
"US200514","BDX_TTR: Report TT actuals","Defined","1.0","","Class TPI - Rave","0","Q215","False",""
"US200515","BDX_FAFI: Get inputs from MO and implement imrprovements","Defined","4.0","","Class TPI - Rave","0","Q215","False",""
"US200534","HSX_FWP: Release FWp for ww17 HSX TP","Defined","2.0","","Class TPI - Rave","0","Q215","False",""
"US171863","[Misc] Internal validation process","Defined","4.0","","MPV 1 - Rave","0","Q215","False",""
"US171761","[MISC] Release process documentation","Defined","4.0","","MPV 1 - Rave","0","Q215","False",""
"US194813","SKX: UBiT: Assess B/S impact by A0 Vmin search_start point","Defined","8.0","","Binsplit 1 - Rave","0","Q215","False",""
"US169869","s36 [SKX] PET/ISSG:Provide data/PET for Cancun GB calculation by ww09 for ww11 GB inputs to Q2 LIRA","Defined","8.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","Binsplit 2 - Rave","0","Q215","False",""
"US169868","s37 [skx] PET/ISSG:ISSG data collection plan (when, how, what, all Die-Pkg, follow program schedule)","Defined","16.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","Binsplit 2 - Rave","0","Q215","False",""
"US169749","BDX ML HCC: B0 planing and power-on enabling","In-Progress","4.0","","MPV 3 - Rave","0","Q215","False",""
"US172535","BDX EP B0: CMV will characterize our temp setting with B0 units","Defined","2.0","","MPV 3 - Rave","0","Q215","False",""
"US205211","BDX EX B0: CMV will characterize our temp setting with B0 units","Defined","2.0","","MPV 3 - Rave","0","Q215","False",""
"US169006","[SKX][Parent][TapeIn Emulation mode bring up]","In-Progress","76.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","5","","False",""
"US187541","[SKX][Child][TapeIn emulation mode bring up][VTPSIm TapeIn model Regression runs + HVM Fuses]","In-Progress","58.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","24","","False","US169006"
"US205243","[SKX][Child][Emulation] CPL sync up","Defined","8.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205242","[SKX][Child][Support] Close on pending baby steps","Defined","2.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205241","[SKX][Child][Support] Mock to test Reset validation flow","Defined","2.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205240","[SKX][Child][Support] Module Support","Defined","2.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205239","[SKX][Child][Support] Reset Flavor Audit","Defined","2.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205238","[SKX][Child][Support] SBFT emulation tool diagram","Defined","2.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205237","[SKX][Child][Support] SKX Release","Defined","2.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205236","[SKX][Child][Support] Fix on fivr label assigment","In-Progress","1.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205235","[SKX][Child][Support] Mock to test Reset validation flow","Defined","2.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205234","[SKX][Child][Support] Mock to test Reset validation flow","Defined","2.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205232","[SKX][Child][Support] VTPSim Script Cleanup","In-Progress","4.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205230","[SKX][Child][Support] Baby Steps plist integration in the plist release ww17.4","Defined","1.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205229","[SKX][Child][Support] Add missing labels in the wait times","Defined","1.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US205228","[SKX][Child][Support] Change BRKPT Labels ww17.4","Defined","1.0","Feature F3350: SKX Q1'15 All resets delivered for all content","HTD - Rave","0","Q215","False","US187541"
"US197876","BDX-ML: Module build and Validation following MV K-Brief - ww27 TP","Defined","4.0","Feature F4244: BDX ML Q215 Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Func Module - Rave","0","Q215","False",""
"US197875","BDX-ML: Module build and Validation following MV K-Brief - ww25 TP","Defined","4.0","Feature F4244: BDX ML Q215 Deploy BDX-ML HCC validated DIVA testing with full UPS enabled to QS TP (all dynamic domains)","Func Module - Rave","0","Q215","False",""
"US197846","BDX-ML: Module build and Validation following MV K-Brief - ww31 TP","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US197839","BDX-ML: Module build and Validation following MV K-Brief - ww29 TP","Defined","4.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","Func Module - Rave","0","Q215","False",""
"US197824","BDX-ML: Module build and Validation following MV K-Brief - ww23 TP","Defined","4.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","Func Module - Rave","0","Q215","False",""
"US197823","BDX-ML: Module build and Validation following MV K-Brief - ww21 TP","Defined","4.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","Func Module - Rave","0","Q215","False",""
"US199512","BDX-ML: MCC M0 Volume VTPSim","Defined","4.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","Func Module - Rave","0","Q215","False",""
"US198951","BDX-ML: Completion of robustness shmoo for module release -1","In-Progress","4.0","Feature F4251: BDX ML Q215 BDX-ML Content matchining between sort and class","Func Module - Rave","0","Q215","False",""
"US198953","BDX-ML: Completion of robustness shmoo for module release -3","Defined","4.0","Feature F4249: BDX ML Q215 Establish repeatable BDX-ML Vmin baseline on all domains","Func Module - Rave","0","Q215","False",""
"US198952","BDX-ML: Completion of robustness shmoo for module release -2","Defined","4.0","Feature F4249: BDX ML Q215 Establish repeatable BDX-ML Vmin baseline on all domains","Func Module - Rave","0","Q215","False",""
"US198904","BDX-ML: Support RV activities for yield improvement -CLASS -1","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198939","BDX-ML:ELT/FQA TP Support - 1","Defined","4.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","Func Module - Rave","0","Q215","False",""
"US198941","BDX-ML:ELT/FQA TP Support - 2","Defined","4.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","Func Module - Rave","0","Q215","False",""
"US199500","BDX-ML:ELT/FQA TP Support - 3","Defined","4.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","Func Module - Rave","0","Q215","False",""
"US198942","BDX-ML: B0 Fodder content Drop - 1","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US198943","BDX-ML: B0 Fodder content Drop - 2","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US198936","BDX-ML:HSD Support - 7","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198935","BDX-ML:HSD Support - 6","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198931","BDX-ML:HSD Support - 5","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198930","BDX-ML:HSD Support - 4","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198928","BDX-ML:HSD Support - 3","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198927","BDX-ML:HSD Support - 2 (CLR)","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198922","BDX-ML:HSD Support - 1 (FC)","In-Progress","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198919","BDX-ML: Rupport RV activities for yield improvement -SORT 4","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198917","BDX-ML: Rupport RV activities for yield improvement -SORT2","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198916","BDX-ML: Support RV activities for yield improvement -SORT -1","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198915","BDX-ML: Rupport RV activities for yield improvement -CLASS -6","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198914","BDX-ML: Rupport RV activities for yield improvement -CLASS -5","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198913","BDX-ML: Rupport RV activities for yield improvement -CLASS -4","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198911","BDX-ML: Rupport RV activities for yield improvement -CLASS -3","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US198909","BDX-ML: Rupport RV activities for yield improvement -CLASS -2","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Func Module - Rave","0","Q215","False",""
"US166046","BDx-ML: System content validation cycle -- B0","Defined","8.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US190593","BDx-ML: HSD support -- fodder sigmode & licensed vs unlicensed Vmin delta issue","Defined","4.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","Func Module - Rave","0","Q215","False",""
"US169907","BDX-ML: HCC-Ep: completion of 100/100 content deployment for MLC/LLC","In-Progress","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US169983","BDX-ML: HCC-Ep: Deployment completion of 100/100 content for FC content -- 1","In-Progress","4.0","Feature F4251: BDX ML Q215 BDX-ML Content matchining between sort and class","Func Module - Rave","0","Q215","False",""
"US199502","BDX-ML: HCC-Ep: Deployment completion of 100/100 content for FC content -- 2","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US166085","BDX-ML: LCC-Ep: 100/100  module update for power-on checkout --1","In-Progress","4.0","Feature F4253: BDX ML Q215 Fully validated BDX-ML R0 test collateral in place for the ww19 PO TP","Func Module - Rave","0","Q215","False",""
"US166043","BDX-ML: Support Walking Core/Walking Core Pair","In-Progress","4.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","Func Module - Rave","0","Q215","False",""
"US199518","SKX: TP Audit","Defined","1.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198839","SKX: Release SBFT module Sort/Class plists for ww17 TP","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198847","SKX: Release reset plists for all modules (Sort/Class/Tickle) for ww17 TP","In-Progress","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198855","SKX: SBFT Module freeze for ww17 TP","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198863","SKX: Reset Module freeze for ww17 TP","In-Progress","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198944","BDX-ML: Reset: Reset plist release support -- 1","In-Progress","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US198950","BDX-ML: Reset: Reset plist release support -- 7","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US198949","BDX-ML: Reset: Reset plist release support -- 6","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US198948","BDX-ML: Reset: Reset plist release support -- 5","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US202420","Functional Standardization: VTPSIM standardization -- standard work flow","Defined","8.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","Func Module - Rave","0","Q215","False",""
"US198947","BDX-ML: Reset: Reset plist release support -- 4","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US198946","BDX-ML: Reset: Reset plist release support -- 3","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US198945","BDX-ML: Reset: Reset plist release support -- 2","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Func Module - Rave","0","Q215","False",""
"US198750","SKX: Weekly yield report s37","Defined","8.0","Feature F4097: SKX Q215 Validation samples delivered per PDT requirement","Yield PHI - Rave","0","Q215","False",""
"US198755","SKX: Weekly yield report s39","Defined","8.0","Feature F4097: SKX Q215 Validation samples delivered per PDT requirement","Yield PHI - Rave","0","Q215","False",""
"US198754","SKX: Weekly yield report s41","Defined","8.0","Feature F4099: SKX Q215 Modules ready for ES1","Yield PHI - Rave","0","Q215","False",""
"US198753","SKX: Weekly yield report s40","Defined","8.0","Feature F4099: SKX Q215 Modules ready for ES1","Yield PHI - Rave","0","Q215","False",""
"US198752","SKX: Weekly yield report s38","Defined","8.0","Feature F4097: SKX Q215 Validation samples delivered per PDT requirement","Yield PHI - Rave","0","Q215","False",""
"US198714","BDX-ML: Weekly yield report s41","Defined","8.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Yield PHI - Rave","0","Q215","False",""
"US198713","BDX-ML: Weekly yield report s40","Defined","8.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Yield PHI - Rave","0","Q215","False",""
"US198711","BDX-ML: Weekly yield report s39","Defined","8.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Yield PHI - Rave","0","Q215","False",""
"US198710","BDX-ML: Weekly yield report s38","Defined","8.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Yield PHI - Rave","0","Q215","False",""
"US198708","BDX-ML: Weekly yield report s37","Defined","8.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Yield PHI - Rave","0","Q215","False",""
"US198773","BDX-ML: Weekly yield report s36","Defined","8.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Yield PHI - Rave","0","Q215","False",""
"US158531","[SKX] VR2 new feature and unittest WW17~19","Defined","4.0","","TVPV - Rave","0","Q215","False",""
"US196305","[BDX ML] VTPSim debug support - B0/R0/M0 (placeholder)","Defined","4.0","Feature F4253: BDX ML Q215 Fully validated BDX-ML R0 test collateral in place for the ww19 PO TP","TVPV - Rave","0","Q215","False",""
"US196306","[BDX ML] VTPSim debug support - B0/R0/M0 (placeholder)","Defined","4.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","TVPV - Rave","0","Q215","False",""
"US196307","[BDX ML] VTPSim debug support - B0/R0/M0 (placeholder)","Defined","4.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","TVPV - Rave","0","Q215","False",""
"US196308","[BDX ML] VTPSim debug support - B0/R0/M0 (placeholder)","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","TVPV - Rave","0","Q215","False",""
"US196309","[BDX ML] VTPSim debug support - B0/R0/M0 (placeholder)","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","TVPV - Rave","0","Q215","False",""
"US196310","[BDX ML] VTPSim debug support - B0/R0/M0 (placeholder)","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","TVPV - Rave","0","Q215","False",""
"US196364","[HSX] Production Suite release for WW17TP if any","Accepted","2.0","Feature F4257: HSX Q215 Deliver final HSX ww17TP to factory","TVPV - Rave","0","Q215","False",""
"US196312","[BDX ML] Production Suite release for  B0/R0/M0","Defined","2.0","Feature F4251: BDX ML Q215 BDX-ML Content matchining between sort and class","TVPV - Rave","0","Q215","False",""
"US196313","[BDX ML] Production Suite release for  B0/R0/M0","Defined","2.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","TVPV - Rave","0","Q215","False",""
"US196314","[BDX ML] Production Suite release for  B0/R0/M0","Defined","2.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","TVPV - Rave","0","Q215","False",""
"US196315","[BDX ML] Production Suite release for  B0/R0/M0","Defined","2.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","TVPV - Rave","0","Q215","False",""
"US196316","[BDX ML] Production Suite release for  B0/R0/M0","Defined","2.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","TVPV - Rave","0","Q215","False",""
"US196317","[BDX ML] Production Suite release for  B0/R0/M0","Defined","2.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","TVPV - Rave","0","Q215","False",""
"US196318","[BDX ML] Production Suite release for  B0/R0/M0","Defined","2.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","TVPV - Rave","0","Q215","False",""
"US157479","[BDX ML] VTPSim debug support - B0/R0/M0 (placeholder)","Accepted","2.0","Feature F4251: BDX ML Q215 BDX-ML Content matchining between sort and class","TVPV - Rave","0","Q215","False",""
"US157481","[BDX ML] B0 PO support for SORT and CLASS","Accepted","4.0","Feature F4251: BDX ML Q215 BDX-ML Content matchining between sort and class","TVPV - Rave","0","Q215","False",""
"US196158","[SKX] VR2/VTPSIM support","In-Progress","4.0","","TVPV - Rave","0","Q215","False",""
"US196182","[BDX ML] TVPV CMT and Sapphire Support - B0/R0/M0","Defined","24.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","TVPV - Rave","6","","False",""
"US196350","[BDX ML] TVPV CMT and Sapphire Support - B0/R0/M0","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","TVPV - Rave","0","Q215","False","US196182"
"US196351","[BDX ML] TVPV CMT and Sapphire Support - B0/R0/M0","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","TVPV - Rave","0","Q215","False","US196182"
"US196352","[BDX ML] TVPV CMT and Sapphire Support - B0/R0/M0","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","TVPV - Rave","0","Q215","False","US196182"
"US196353","[BDX ML] TVPV CMT and Sapphire Support - B0/R0/M0","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","TVPV - Rave","0","Q215","False","US196182"
"US196354","[BDX ML] TVPV CMT and Sapphire Support - B0/R0/M0","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","TVPV - Rave","0","Q215","False","US196182"
"US196355","[BDX ML] TVPV CMT and Sapphire Support - B0/R0/M0","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","TVPV - Rave","0","Q215","False","US196182"
"US196357","[BDX ML] TVPV CMT and Sapphire Support - B0/R0/M0","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","TVPV - Rave","0","Q215","False",""
"US196856","[BDX ML] VEP2/VC2/PCAR2 Learning and Setup","In-Progress","56.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","TVPV - Rave","8","","False",""
"US200703","[BDX ML] VEP2/VC2/PCAR2 Learning and Setup -ww1617","Accepted","4.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","TVPV - Rave","0","Q215","False","US196856"
"US196212","[BDX ML] VEP2/VC2/PCAR2 Learning and Setup","Defined","8.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","TVPV - Rave","0","Q215","False","US196856"
"US196221","[BDX ML] VEP2/VC2/PCAR2 Learning and Setup","Defined","8.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","TVPV - Rave","0","Q215","False","US196856"
"US196222","[BDX ML] VEP2/VC2/PCAR2 Learning and Setup","Defined","8.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","TVPV - Rave","0","Q215","False","US196856"
"US196224","[BDX ML] VEP2/VC2/PCAR2 Learning and Setup","Defined","8.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","TVPV - Rave","0","Q215","False","US196856"
"US196225","[BDX ML] VEP2/VC2/PCAR2 Learning and Setup","Defined","8.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","TVPV - Rave","0","Q215","False","US196856"
"US196226","[BDX ML] VEP2/VC2/PCAR2 Learning and Setup","Defined","4.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","TVPV - Rave","0","Q215","False","US196856"
"US196220","[BDX ML] VEP2/VC2/PCAR2 Learning and Setup","Defined","8.0","Feature F4279: Q215 Rave Train Standardization and Continuous Improvement","TVPV - Rave","0","Q215","False","US196856"
"US196189","[BDX ML FPGA] VCF,SE,Production Release Support (placeholder)","Defined","22.0","Feature F4238: BDX-P Q215 Complete test plan for BDX-P and implement into the ww29TP","TVPV - Rave","6","","False",""
"US196261","[BDX ML FPGA] VCF,SE,Production Release Support (placeholder)","Defined","2.0","Feature F4238: BDX-P Q215 Complete test plan for BDX-P and implement into the ww29TP","TVPV - Rave","0","Q215","False","US196189"
"US196262","[BDX ML FPGA] VCF,SE,Production Release Support (placeholder)","Defined","4.0","Feature F4238: BDX-P Q215 Complete test plan for BDX-P and implement into the ww29TP","TVPV - Rave","0","Q215","False","US196189"
"US196263","[BDX ML FPGA] VCF,SE,Production Release Support (placeholder)","Defined","4.0","Feature F4238: BDX-P Q215 Complete test plan for BDX-P and implement into the ww29TP","TVPV - Rave","0","Q215","False","US196189"
"US196264","[BDX ML FPGA] VCF,SE,Production Release Support (placeholder)","Defined","4.0","Feature F4238: BDX-P Q215 Complete test plan for BDX-P and implement into the ww29TP","TVPV - Rave","0","Q215","False","US196189"
"US196266","[BDX ML FPGA] VCF,SE,Production Release Support (placeholder)","Defined","4.0","Feature F4238: BDX-P Q215 Complete test plan for BDX-P and implement into the ww29TP","TVPV - Rave","0","Q215","False","US196189"
"US196267","[BDX ML FPGA] VCF,SE,Production Release Support (placeholder)","Defined","4.0","Feature F4238: BDX-P Q215 Complete test plan for BDX-P and implement into the ww29TP","TVPV - Rave","0","Q215","False","US196189"
"US196191","[KSN] VCF,SE,Production Release Support (placeholder)","Defined","14.0","Feature F4258: KSN Q215 Complete KSN requirements and communicate to team","TVPV - Rave","7","","False",""
"US196240","[KSN] VCF,SE,Production Release Support (placeholder)","Defined","2.0","Feature F4258: KSN Q215 Complete KSN requirements and communicate to team","TVPV - Rave","0","Q215","False","US196191"
"US196251","[KSN] VCF,SE,Production Release Support (placeholder)","Defined","2.0","Feature F4258: KSN Q215 Complete KSN requirements and communicate to team","TVPV - Rave","0","Q215","False","US196191"
"US196253","[KSN] VCF,SE,Production Release Support (placeholder)","Defined","2.0","Feature F4258: KSN Q215 Complete KSN requirements and communicate to team","TVPV - Rave","0","Q215","False","US196191"
"US196254","[KSN] VCF,SE,Production Release Support (placeholder)","Defined","2.0","Feature F4258: KSN Q215 Complete KSN requirements and communicate to team","TVPV - Rave","0","Q215","False","US196191"
"US196255","[KSN] VCF,SE,Production Release Support (placeholder)","Defined","2.0","Feature F4258: KSN Q215 Complete KSN requirements and communicate to team","TVPV - Rave","0","Q215","False","US196191"
"US196256","[KSN] VCF,SE,Production Release Support (placeholder)","Defined","2.0","Feature F4258: KSN Q215 Complete KSN requirements and communicate to team","TVPV - Rave","0","Q215","False","US196191"
"US196258","[KSN] VCF,SE,Production Release Support (placeholder)","Defined","2.0","Feature F4258: KSN Q215 Complete KSN requirements and communicate to team","TVPV - Rave","0","Q215","False","US196191"
"US172538","[SKX]As a TM I need get test name parameters from sort/class/fused/PPV so that I can build query from SQL pathfinder for units cherry picking","Defined","4.0","Feature F4097: SKX Q215 Validation samples delivered per PDT requirement","MPV 2 - Rave","0","Q215","False",""
"US142742","[HSX][BDX-ML] Fungibility  check  if a  BDX  NUT  can be  override  to  emulate a HSX  NUT","Defined","8.0","","MPV 1 - Rave","0","Q215","False",""
"US140332","[BDX-ML] Verify ITUFF size is compliant with size limit rules","Defined","1.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","MPV 1 - Rave","0","Q215","False",""
"US158637","[SKX][vtpsim] vtpsim WG Q115","Completed","12.0","Feature F3349: SKX Q1'15 Literally 100% of content ready","TVPV - Rave","7","","False",""
"US196390","[SKX][vtpsim] TVPV Focus Meeting ww1617","Completed","1.0","Feature F3349: SKX Q1'15 Literally 100% of content ready","TVPV - Rave","0","Q215","False","US158637"
"US158542","[SKX][SE] Q115 State Equation Coding and Support","In-Progress","80.0","Feature F3349: SKX Q1'15 Literally 100% of content ready","TVPV - Rave","2","","False",""
"US158548","[SKX][SE] SE HSD support","In-Progress","76.0","Feature F3349: SKX Q1'15 Literally 100% of content ready","TVPV - Rave","10","","False","US158542"
"US196385","[SKX][SE] SE HSD support ww1617","In-Progress","4.0","Feature F3349: SKX Q1'15 Literally 100% of content ready","TVPV - Rave","0","Q215","False","US158548"
"US158528","[SKX][SE]HDMT2 VC2 Enabling","Completed","34.0","Feature F3355: SKX Q1'15 HDMT Gen2 ready for SKX","TVPV - Rave","8","","False",""
"US196403","[SKX][SE]HDMT2 VC2 support ww1617","Completed","4.0","Feature F3355: SKX Q1'15 HDMT Gen2 ready for SKX","TVPV - Rave","0","Q215","False","US158528"
"US200635","SKX: Test Content release - WW19 S1618","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","CLK - Rave","0","Q215","False",""
"US200961","BDXML: Content development, characterization and release - WW19 S1618","In-Progress","4.0","Feature F4253: BDX ML Q215 Fully validated BDX-ML R0 test collateral in place for the ww19 PO TP","CLK - Rave","0","Q215","False",""
